,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.premise,Input.hypothesis,Input.label,Input.prompt,Answer.semantic-similarity.label,Approve,Reject
85,3DW3BNF1GIN1OPCB6S44LCVP6B0V89,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3MAOD8E57SFHI5242BZ7GEEQPLZXNV,21,Submitted,Wed Jan 16 14:39:34 PST 2019,Wed Jan 16 14:40:32 PST 2019,Sat Jan 19 14:40:32 PST 2019,,,,58,0% (0/0),0% (0/0),0% (0/0),School buses parked and cars parked and some moving on a street.,There are two yellow school buses parked in a parking lot. There is a white building across the street behind them with a red and white sign on the front of it. There is a black car parked next to them.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
86,3DW3BNF1GIN1OPCB6S44LCVP6B0V89,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3TPZPLC3M2H55S73Y15BDNUHI50P3K,29,Submitted,Wed Jan 16 14:42:27 PST 2019,Wed Jan 16 14:43:17 PST 2019,Sat Jan 19 14:43:17 PST 2019,,,,50,0% (0/0),0% (0/0),0% (0/0),School buses parked and cars parked and some moving on a street.,There are two yellow school buses parked in a parking lot. There is a white building across the street behind them with a red and white sign on the front of it. There is a black car parked next to them.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
87,3DZKABX2ZJA30S2ON4K9NYR8W2LVCF,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,38JBBYETQQFMQX1HP1UJTGNJIYUE49,13,Submitted,Wed Jan 16 14:41:14 PST 2019,Wed Jan 16 14:44:37 PST 2019,Sat Jan 19 14:44:37 PST 2019,,,,203,0% (0/0),0% (0/0),0% (0/0),Several Zebras are standing together near a fence.,The zebra is black and white. There are two zebras in the image. The zebras eyes are open. There is a white building in the background. There is also a fence in the background. The ground has dirt on it that is brown. The zebras nose is black. The zebras hair is black and white and its standing up. The building has two windows on it.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
88,3DZKABX2ZJA30S2ON4K9NYR8W2LVCF,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3ATPCQ38JAFZYRYPY3G4DM1ZSKVAYV,18,Submitted,Wed Jan 16 14:40:28 PST 2019,Wed Jan 16 14:42:06 PST 2019,Sat Jan 19 14:42:06 PST 2019,,,,98,0% (0/0),0% (0/0),0% (0/0),Several Zebras are standing together near a fence.,The zebra is black and white. There are two zebras in the image. The zebras eyes are open. There is a white building in the background. There is also a fence in the background. The ground has dirt on it that is brown. The zebras nose is black. The zebras hair is black and white and its standing up. The building has two windows on it.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
89,3DZKABX2ZJA30S2ON4K9NYR8W2LVCF,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3NQL1CS15TDJQF1N9Y7099FCDUVVYG,21,Submitted,Wed Jan 16 14:40:22 PST 2019,Wed Jan 16 14:41:08 PST 2019,Sat Jan 19 14:41:08 PST 2019,,,,46,0% (0/0),0% (0/0),0% (0/0),Several Zebras are standing together near a fence.,The zebra is black and white. There are two zebras in the image. The zebras eyes are open. There is a white building in the background. There is also a fence in the background. The ground has dirt on it that is brown. The zebras nose is black. The zebras hair is black and white and its standing up. The building has two windows on it.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
90,3EFNPKWBMTTZUR5PRELJ92XOWTW30Y,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3I0BTBYZAZQ3XE0761JBOGPMJYJ0YU,18,Submitted,Wed Jan 16 14:40:21 PST 2019,Wed Jan 16 14:41:08 PST 2019,Sat Jan 19 14:41:08 PST 2019,,,,47,0% (0/0),0% (0/0),0% (0/0),A man waits under an umbrella at the edge of a crowded city street.,"There are two people standing on a dock. The dock is wooden and extends out over a lake. The lake is white toward the back, and dark colored in the front. You can see ripples on the water. One person is sitting on the deck. That person is holding a blue umbrella over his or her head, so it not possible to see if the person is male or female. The person is wearing a green shirt and blue jeans. The legs are draped over the edge of the dock. A girl with long hair is standing beside the sitting person. She has long black hair, and we cannot see her face. She is wearing a black jacket and a pink shirt. She is also wearing black pants and black shoes. One of the shoes is partially off her foot. ",0,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
91,3EFNPKWBMTTZUR5PRELJ92XOWTW30Y,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3I7DHKZYGP5WSU5DYHXZGQEXUV4F5X,11,Submitted,Wed Jan 16 14:42:24 PST 2019,Wed Jan 16 14:48:05 PST 2019,Sat Jan 19 14:48:05 PST 2019,,,,341,0% (0/0),0% (0/0),0% (0/0),A man waits under an umbrella at the edge of a crowded city street.,"There are two people standing on a dock. The dock is wooden and extends out over a lake. The lake is white toward the back, and dark colored in the front. You can see ripples on the water. One person is sitting on the deck. That person is holding a blue umbrella over his or her head, so it not possible to see if the person is male or female. The person is wearing a green shirt and blue jeans. The legs are draped over the edge of the dock. A girl with long hair is standing beside the sitting person. She has long black hair, and we cannot see her face. She is wearing a black jacket and a pink shirt. She is also wearing black pants and black shoes. One of the shoes is partially off her foot. ",0,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
92,3EFNPKWBMTTZUR5PRELJ92XOWTW30Y,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3QUO65DNQWT7JM8LYLOXBWFRLDNOU9,15,Submitted,Wed Jan 16 14:38:15 PST 2019,Wed Jan 16 14:42:27 PST 2019,Sat Jan 19 14:42:27 PST 2019,,,,252,0% (0/0),0% (0/0),0% (0/0),A man waits under an umbrella at the edge of a crowded city street.,"There are two people standing on a dock. The dock is wooden and extends out over a lake. The lake is white toward the back, and dark colored in the front. You can see ripples on the water. One person is sitting on the deck. That person is holding a blue umbrella over his or her head, so it not possible to see if the person is male or female. The person is wearing a green shirt and blue jeans. The legs are draped over the edge of the dock. A girl with long hair is standing beside the sitting person. She has long black hair, and we cannot see her face. She is wearing a black jacket and a pink shirt. She is also wearing black pants and black shoes. One of the shoes is partially off her foot. ",0,Is Text 2 likely to be a longer description of the situation described by Text 1?,"4 - Yes, absolutely",,
93,3FVBZG9CLKJEOZCO6ZALDWYYFYE0H2,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:17 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:17 PST 2019,,,3K4J6M3CXGYZC0DP4XUY6MUVNO4AGW,6,Submitted,Wed Jan 16 14:38:05 PST 2019,Wed Jan 16 14:42:09 PST 2019,Sat Jan 19 14:42:09 PST 2019,,,,244,0% (0/0),0% (0/0),0% (0/0),A boy in a green uniform hits a a ball.,A boy in a green and gold shirt with gray pants.  The boy has a bat in his hand and he is about to hit the ball.  The bat is blue and white the boy is holding the bat with a pair of gloves on.  A man is behind a fence watching the game.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
94,3FVBZG9CLKJEOZCO6ZALDWYYFYE0H2,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:17 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:17 PST 2019,,,3L6L49WXW22MUE8OE01GPMH655U54Y,30,Submitted,Wed Jan 16 14:37:44 PST 2019,Wed Jan 16 14:38:39 PST 2019,Sat Jan 19 14:38:39 PST 2019,,,,55,0% (0/0),0% (0/0),0% (0/0),A boy in a green uniform hits a a ball.,A boy in a green and gold shirt with gray pants.  The boy has a bat in his hand and he is about to hit the ball.  The bat is blue and white the boy is holding the bat with a pair of gloves on.  A man is behind a fence watching the game.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
95,3FVBZG9CLKJEOZCO6ZALDWYYFYE0H2,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:17 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:17 PST 2019,,,3U5JL4WY5MEVWXSYK6KBH58QY44X40,19,Submitted,Wed Jan 16 14:38:59 PST 2019,Wed Jan 16 14:39:10 PST 2019,Sat Jan 19 14:39:10 PST 2019,,,,11,0% (0/0),0% (0/0),0% (0/0),A boy in a green uniform hits a a ball.,A boy in a green and gold shirt with gray pants.  The boy has a bat in his hand and he is about to hit the ball.  The bat is blue and white the boy is holding the bat with a pair of gloves on.  A man is behind a fence watching the game.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
96,3HA5ODM5KBXJ79RKKQA923VQI57SV6,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3BWI6RSP7IEJ9KJ0RZSQWS7T90K7EM,27,Submitted,Wed Jan 16 14:41:12 PST 2019,Wed Jan 16 14:43:54 PST 2019,Sat Jan 19 14:43:54 PST 2019,,,,162,0% (0/0),0% (0/0),0% (0/0),a female tennis player in a black top playing tennis,A woman in a black tennis outfit is standing on a blue tennis court. She is holding a tennis racket and hitting a green tennis ball. She is wearing a red hat on her head.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
97,3HA5ODM5KBXJ79RKKQA923VQI57SV6,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3IQ1VMJRYVPKXQQHQROOE588JB9A95,19,Submitted,Wed Jan 16 14:38:02 PST 2019,Wed Jan 16 14:38:19 PST 2019,Sat Jan 19 14:38:19 PST 2019,,,,17,0% (0/0),0% (0/0),0% (0/0),a female tennis player in a black top playing tennis,A woman in a black tennis outfit is standing on a blue tennis court. She is holding a tennis racket and hitting a green tennis ball. She is wearing a red hat on her head.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
98,3HA5ODM5KBXJ79RKKQA923VQI57SV6,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3TPZPLC3M2H55S73Y15BDNUHI5ZP3J,6,Submitted,Wed Jan 16 14:38:22 PST 2019,Wed Jan 16 14:47:36 PST 2019,Sat Jan 19 14:47:36 PST 2019,,,,554,0% (0/0),0% (0/0),0% (0/0),a female tennis player in a black top playing tennis,A woman in a black tennis outfit is standing on a blue tennis court. She is holding a tennis racket and hitting a green tennis ball. She is wearing a red hat on her head.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
99,3HUR21WDDVU87K8OJB3G8AGCF1BXYS,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3OVR4I9USROBN0RMYSPJNXCX11I4QB,5,Submitted,Wed Jan 16 14:41:07 PST 2019,Wed Jan 16 14:49:17 PST 2019,Sat Jan 19 14:49:17 PST 2019,,,,490,0% (0/0),0% (0/0),0% (0/0),A baby holding a blue cup and eating a piece of banana.,"Two small children are standing in front of fence with a giraffe on the other side of it.  One of the children is wearing eye glasses, and a blue and red  short sleeve shirt with writing on the front of it.  This child is also holding a blue sip cup.   The other child has light brown hair with blonde accents, is wearing a black and white striped shirt and is feeding a cracker to the giraffe through the fence.  The giraffe has its nose pressed against the wire mesh fence and has pushed its dark grey tongue through the fence to receive the food.  The edge of an adults face can be seen above the children.  The adult is tall and is wearing eye glasses.",0,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
100,3HUR21WDDVU87K8OJB3G8AGCF1BXYS,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3UOUJI6MTFJUDVMDZCBTU96KXHSXUN,2,Submitted,Wed Jan 16 14:39:50 PST 2019,Wed Jan 16 14:41:28 PST 2019,Sat Jan 19 14:41:28 PST 2019,,,,98,0% (0/0),0% (0/0),0% (0/0),A baby holding a blue cup and eating a piece of banana.,"Two small children are standing in front of fence with a giraffe on the other side of it.  One of the children is wearing eye glasses, and a blue and red  short sleeve shirt with writing on the front of it.  This child is also holding a blue sip cup.   The other child has light brown hair with blonde accents, is wearing a black and white striped shirt and is feeding a cracker to the giraffe through the fence.  The giraffe has its nose pressed against the wire mesh fence and has pushed its dark grey tongue through the fence to receive the food.  The edge of an adults face can be seen above the children.  The adult is tall and is wearing eye glasses.",0,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
101,3HUR21WDDVU87K8OJB3G8AGCF1BXYS,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3ZGVPD4G6VM4ID730P94MY0TM3JTZP,25,Submitted,Wed Jan 16 14:40:13 PST 2019,Wed Jan 16 14:40:35 PST 2019,Sat Jan 19 14:40:35 PST 2019,,,,22,100% (1/1),0% (0/0),0% (0/0),A baby holding a blue cup and eating a piece of banana.,"Two small children are standing in front of fence with a giraffe on the other side of it.  One of the children is wearing eye glasses, and a blue and red  short sleeve shirt with writing on the front of it.  This child is also holding a blue sip cup.   The other child has light brown hair with blonde accents, is wearing a black and white striped shirt and is feeding a cracker to the giraffe through the fence.  The giraffe has its nose pressed against the wire mesh fence and has pushed its dark grey tongue through the fence to receive the food.  The edge of an adults face can be seen above the children.  The adult is tall and is wearing eye glasses.",0,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
102,3ICOHX7ENDG24PLMGY2FST1LNIM0EM,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:15 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:15 PST 2019,,,35GCEFQ6I7TZJW99LA3D4LWVS473ZJ,14,Submitted,Wed Jan 16 14:40:30 PST 2019,Wed Jan 16 14:43:57 PST 2019,Sat Jan 19 14:43:57 PST 2019,,,,207,0% (0/0),0% (0/0),0% (0/0),A group of fighter jets flying in formation.,Three jet planes are flying directly behind one another.  They are white with red and blue stripes on the tails and wings.  A cockpit is visible on the front of each jet surrounded by a glass bubble.  All three jets are angled to the right while in the air.   Streaks of smoke are behind all of the jets.  The sky is cloudless and a bright blue.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
103,3ICOHX7ENDG24PLMGY2FST1LNIM0EM,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:15 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:15 PST 2019,,,39N5ACM9HGSRKUWJFA6L40X3IXA9PL,10,Submitted,Wed Jan 16 14:40:34 PST 2019,Wed Jan 16 14:43:48 PST 2019,Sat Jan 19 14:43:48 PST 2019,,,,194,0% (0/0),0% (0/0),0% (0/0),A group of fighter jets flying in formation.,Three jet planes are flying directly behind one another.  They are white with red and blue stripes on the tails and wings.  A cockpit is visible on the front of each jet surrounded by a glass bubble.  All three jets are angled to the right while in the air.   Streaks of smoke are behind all of the jets.  The sky is cloudless and a bright blue.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
104,3ICOHX7ENDG24PLMGY2FST1LNIM0EM,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:15 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:15 PST 2019,,,3TPWUS5F8B6J210N3GU7YK67HFFCWZ,31,Submitted,Wed Jan 16 14:38:23 PST 2019,Wed Jan 16 14:38:36 PST 2019,Sat Jan 19 14:38:36 PST 2019,,,,13,0% (0/0),0% (0/0),0% (0/0),A group of fighter jets flying in formation.,Three jet planes are flying directly behind one another.  They are white with red and blue stripes on the tails and wings.  A cockpit is visible on the front of each jet surrounded by a glass bubble.  All three jets are angled to the right while in the air.   Streaks of smoke are behind all of the jets.  The sky is cloudless and a bright blue.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
105,3JAOYN9IHM7VBJ4MA132B0VVZ5G33T,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:17 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:17 PST 2019,,,386CSBG1O1RP2NV0HGIYKVWBXSNQ6H,20,Submitted,Wed Jan 16 14:39:27 PST 2019,Wed Jan 16 14:39:44 PST 2019,Sat Jan 19 14:39:44 PST 2019,,,,17,0% (0/0),0% (0/0),0% (0/0),A man in a parade has red and white face and umbrella.,A woman stands next to her friend on a busy side walk. There is a man on the phone net to the two girls. There are many people behind the two girls on the side walk. There are ball buildings along the side walk.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
106,3JAOYN9IHM7VBJ4MA132B0VVZ5G33T,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:17 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:17 PST 2019,,,3E4GGUZ1TAWF9JE4H9MYYW3QIHU2KL,0,Submitted,Wed Jan 16 14:39:21 PST 2019,Wed Jan 16 14:43:54 PST 2019,Sat Jan 19 14:43:54 PST 2019,,,,273,0% (0/0),0% (0/0),0% (0/0),A man in a parade has red and white face and umbrella.,A woman stands next to her friend on a busy side walk. There is a man on the phone net to the two girls. There are many people behind the two girls on the side walk. There are ball buildings along the side walk.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
107,3JAOYN9IHM7VBJ4MA132B0VVZ5G33T,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:17 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:17 PST 2019,,,3NPI0JQDAQAA495XDGB2V0YFC4CTP4,3,Submitted,Wed Jan 16 14:40:03 PST 2019,Wed Jan 16 14:48:36 PST 2019,Sat Jan 19 14:48:36 PST 2019,,,,513,0% (0/0),0% (0/0),0% (0/0),A man in a parade has red and white face and umbrella.,A woman stands next to her friend on a busy side walk. There is a man on the phone net to the two girls. There are many people behind the two girls on the side walk. There are ball buildings along the side walk.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
108,3KL228NDMWR21TOHQM2LBG16EW6GKO,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,37TD41K0AJEQVKJEJBK61V3MB2JCSK,26,Submitted,Wed Jan 16 14:38:20 PST 2019,Wed Jan 16 14:38:41 PST 2019,Sat Jan 19 14:38:41 PST 2019,,,,21,0% (0/0),0% (0/0),0% (0/0),a bunch of different foods are layed out on a table,A plate of food sits on top of a table. Thee are two sandwiches and a bowl of mushrooms on the table. There is also a salad and bowl of ketchup. There is a glass of water near the food. There is a fork on the table.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
109,3KL228NDMWR21TOHQM2LBG16EW6GKO,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3JMSRU9HQKZLKAKW9XV626NWVIQEVK,11,Submitted,Wed Jan 16 14:37:33 PST 2019,Wed Jan 16 14:42:41 PST 2019,Sat Jan 19 14:42:41 PST 2019,,,,308,0% (0/0),0% (0/0),0% (0/0),a bunch of different foods are layed out on a table,A plate of food sits on top of a table. Thee are two sandwiches and a bowl of mushrooms on the table. There is also a salad and bowl of ketchup. There is a glass of water near the food. There is a fork on the table.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
110,3KL228NDMWR21TOHQM2LBG16EW6GKO,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3NVC2EB65S4ZE6Z4PO1UQENTMA33YS,6,Submitted,Wed Jan 16 14:40:30 PST 2019,Wed Jan 16 14:48:59 PST 2019,Sat Jan 19 14:48:59 PST 2019,,,,509,0% (0/0),0% (0/0),0% (0/0),a bunch of different foods are layed out on a table,A plate of food sits on top of a table. Thee are two sandwiches and a bowl of mushrooms on the table. There is also a salad and bowl of ketchup. There is a glass of water near the food. There is a fork on the table.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
111,3L21G7IH4810HJNVCII9D1CBAMWY11,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:17 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:17 PST 2019,,,3JC6VJ2SADO1W3O5N1B72P36XFRA5F,18,Submitted,Wed Jan 16 14:40:40 PST 2019,Wed Jan 16 14:42:56 PST 2019,Sat Jan 19 14:42:56 PST 2019,,,,136,0% (0/0),0% (0/0),0% (0/0),A person siting at a table in front of a giant pot pie.,"Two people are at a table with a pot of food covered in a bread top sitting on it. the lady is wearing a black jacket with a striped shirt and is sitting right in front of the plate. A person is sitting next to her, and a person with a red long sleeve shirt is leaning over the woman with a fork.",1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
112,3L21G7IH4810HJNVCII9D1CBAMWY11,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:17 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:17 PST 2019,,,3PIWWX1FJLBK4V6U69SEWYPU53GJJQ,15,Submitted,Wed Jan 16 14:42:12 PST 2019,Wed Jan 16 14:48:30 PST 2019,Sat Jan 19 14:48:30 PST 2019,,,,378,0% (0/0),0% (0/0),0% (0/0),A person siting at a table in front of a giant pot pie.,"Two people are at a table with a pot of food covered in a bread top sitting on it. the lady is wearing a black jacket with a striped shirt and is sitting right in front of the plate. A person is sitting next to her, and a person with a red long sleeve shirt is leaning over the woman with a fork.",1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
